,created_at,favorite_count,id_str,is_retweet,retweet_count,source,text
123,Fri Apr 05 16:44:58 +0000 2019,98026,1114207309184602112,False,16899,Twitter for iPhone,I’ve employed thousands of Electrical Workers. They will be voting for me!
124,Fri Apr 05 16:43:48 +0000 2019,60209,1114207016032002048,False,13158,Twitter for iPhone,Congratulations to Brian Hagedorn on his big surprise win over a well funded Liberal Democrat in the Great State of Wisconsin for a very important Supreme Court seat. Republicans are producing big for Wisconsin!
125,Fri Apr 05 16:03:47 +0000 2019,70225,1114196948397858816,False,16598,Twitter for iPhone,JOBS! JOBS! JOBS! https://t.co/3tukVpJpzN
126,Fri Apr 05 13:22:13 +0000 2019,103687,1114156288555016193,False,19434,Twitter for iPhone,Heading to the Southern Border to show a section of the new Wall being built! Leaving now!
127,Fri Apr 05 13:19:46 +0000 2019,65932,1114155671950364677,False,15641,Twitter for iPhone,"....This will supersede USMCA. Likewise I am looking at an economic penalty for the 500 Billion Dollars in illegal DRUGS that are shipped and smuggled through Mexico and across our Southern Border. Over 100,00 Americans die each year, sooo many families destroyed!"
128,Fri Apr 05 13:11:36 +0000 2019,84052,1114153614216441856,False,18620,Twitter for iPhone,"....However, if for any reason Mexico stops apprehending and bringing the illegals back to where they came from, the U.S. will be forced to Tariff at 25% all cars made in Mexico and shipped over the Border to us. If that doesn’t work, which it will, I will close the Border......."
129,Fri Apr 05 13:04:12 +0000 2019,71103,1114151754722156544,False,16437,Twitter for iPhone,"The Crazed and Dishonest Washington Post again purposely got it wrong. Mexico, for the first time in decades, is meaningfully apprehending illegals at THEIR Southern Border, before the long march up to the U.S. This is great and the way it should be. The big flow will stop......."
130,Fri Apr 05 11:58:46 +0000 2019,57825,1114135285510676480,False,14406,Twitter for iPhone,“Trolling the Mueller Report. Democrats Lost On Collusion. Now They’re Inventing A Coverup.” @WSJopinion  James Freeman @LouDobbs
131,Fri Apr 05 00:19:56 +0000 2019,62411,1113959417765146624,False,12987,Twitter for iPhone,"I am pleased to announce that Jovita Carranza will be nominated as the new @SBAgov Administrator. She will be replacing Linda McMahon, who has done an outstanding job. Jovita was a great Treasurer of the United States – and I look forward to her joining my Cabinet!"
132,Thu Apr 04 23:47:02 +0000 2019,66051,1113951140650074120,False,18778,Twitter for iPhone,.@ByronYork: “How bad does border have to be for Democrats to admit it's an emergency?” https://t.co/6LOPQQEKtP
133,Thu Apr 04 23:45:13 +0000 2019,92552,1113950680283267072,False,23522,Twitter for iPhone,“Conservative support for Trump wall soars to 99 percent” https://t.co/Tblpox8Nsg
134,Thu Apr 04 23:42:51 +0000 2019,76223,1113950085841412096,False,19784,Twitter for iPhone,“Democrats need to help fix the border crisis or get out of Trump’s way” https://t.co/IlQ8rbjlfg
135,Thu Apr 04 22:55:46 +0000 2019,67356,1113938236504772608,False,19366,Twitter for iPhone,Thank you @Trish_Regan! https://t.co/6CyCpHnR6x
136,Thu Apr 04 17:53:08 +0000 2019,271730,1113862077842640898,False,77703,Twitter for iPhone,WELCOME BACK JOE! https://t.co/b2NbBSX3sx
137,Thu Apr 04 15:04:27 +0000 2019,95229,1113819627212169219,False,24297,Twitter for iPhone,"The New York Times had no legitimate sources, which would be totally illegal, concerning the Mueller Report. In fact, they probably had no sources at all! They are a Fake News paper who have already been forced to apologize for their incorrect and very bad reporting on me!"
138,Thu Apr 04 12:46:27 +0000 2019,152535,1113784899847249921,False,34096,Twitter for iPhone,There is nothing we can ever give to the Democrats that will make them happy. This is the highest level of Presidential Harassment in the history of our Country!
139,Thu Apr 04 12:22:54 +0000 2019,94981,1113778970145615878,False,22422,Twitter for iPhone,"According to polling, few people seem to care about the Russian Collusion Hoax, but some Democrats are fighting hard to keep the Witch Hunt alive. They should focus on legislation or, even better, an investigation of how the ridiculous Collusion Delusion got started - so illegal!"
140,Thu Apr 04 12:01:15 +0000 2019,76260,1113773525188395014,False,17353,Twitter for iPhone,"Despite the unnecessary and destructive actions taken by the Fed, the Economy is looking very strong, the China and USMCA deals are moving along nicely, there is little or no Inflation, and USA optimism is very high!"
141,Thu Apr 04 11:49:18 +0000 2019,151349,1113770514965725186,False,30752,Twitter for iPhone,THE REPUBLICAN PARTY IS THE PARTY OF THE AMERICAN DREAM!
142,Wed Apr 03 17:09:19 +0000 2019,92598,1113488660777906179,False,23177,Twitter for iPhone,"The First Step Act proves that our Country can achieve amazing breakthroughs when we put politics aside, and put the interests of ALL Americans FIRST. https://t.co/dTKubkIBQn https://t.co/kILIFjXglO"
143,Wed Apr 03 13:45:03 +0000 2019,113272,1113437257493561344,False,28076,Twitter for iPhone,"Congress must get together and immediately eliminate the loopholes at the Border! If no action, Border, or large sections of Border, will close. This is a National Emergency!"
144,Wed Apr 03 13:37:14 +0000 2019,75457,1113435291472277509,False,18103,Twitter for iPhone,"...This will be a great campaign issue. I never asked Mitch McConnell for a vote before the Election as has been incorrectly reported (as usual) in the @nytimes, but only after the Election when we take back the House etc. Republicans will always support pre-existing conditions!"
145,Wed Apr 03 13:26:53 +0000 2019,113917,1113432687757484032,False,24665,Twitter for iPhone,I was never planning a vote prior to the 2020 Election on the wonderful HealthCare package that some very talented people are now developing for me &amp; the Republican Party. It will be on full display during the Election as a much better &amp; less expensive alternative to ObamaCare...
146,Tue Apr 02 19:59:57 +0000 2019,50058,1113169217950543877,False,10441,Twitter for iPhone,"Today, it was my great honor to welcome @NATO Secretary General @JensStoltenberg to the @WhiteHouse! https://t.co/4drPHXZBWH"
147,Tue Apr 02 19:42:48 +0000 2019,65957,1113164899251830786,False,15218,Twitter for iPhone,"Today, we celebrate the tremendous accomplishments of Americans with ASD and reaffirm our commitment to work together to ensure that every member of our society is afforded equal opportunities to reach their full potential.
#WorldAutismAwarenessDay https://t.co/JQbJ2TGA3P"
148,Tue Apr 02 14:52:09 +0000 2019,125878,1113091756130742273,False,36223,Twitter for iPhone,"“I haven’t seen any Democrats down here at the Border working with us or asking to speak to any of us. They have an open invitation. We are getting overrun, our facilities are overcapacity. We are at an emergency crisis.” Art Del Cueto, National Border Patrol Council."
149,Tue Apr 02 14:51:17 +0000 2019,41620,1113091537553051648,False,12466,Twitter Media Studio,https://t.co/jVIodsTNNH
150,Tue Apr 02 14:41:50 +0000 2019,103856,1113089157683953665,False,25372,Twitter for iPhone,"After many years (decades), Mexico is apprehending large numbers of people at their Southern Border, mostly from Guatemala, Honduras and El Salvador. They have ALL been taking U.S. money for years, and doing ABSOLUTELY NOTHING for us, just like the Democrats in Congress!"
151,Tue Apr 02 12:54:11 +0000 2019,93938,1113062069551722496,False,21971,Twitter for iPhone,There is no amount of testimony or document production that can satisfy Jerry Nadler or Shifty Adam Schiff. It is now time to focus exclusively on properly running our great Country!
152,Tue Apr 02 12:46:29 +0000 2019,110572,1113060131917479936,False,27826,Twitter for iPhone,"Robert Mueller was a God-like figure to the Democrats, until he ruled No Collusion in the long awaited $30,000,000 Mueller Report. Now the Dems don’t even acknowledge his name, have become totally unhinged, and would like to go through the whole process again. It won’t happen!"
153,Tue Apr 02 12:02:02 +0000 2019,45674,1113048943938756609,False,11242,Twitter for iPhone,"World Autism Awareness Day 2019: Significance, history and theme via @htTweets https://t.co/kRLZoYEIJS"
154,Tue Apr 02 11:58:10 +0000 2019,82085,1113047970251931648,False,22257,Twitter for iPhone,"In 1998, Rep.Jerry Nadler strongly opposed the release of the Starr Report on Bill Clinton. No information whatsoever would or could be legally released. But with the NO COLLUSION Mueller Report, which the Dems hate, he wants it all. NOTHING WILL EVER SATISFY THEM! @foxandfriends"
155,Tue Apr 02 11:45:26 +0000 2019,85911,1113044765405315073,False,18517,Twitter for iPhone,"....The best thing that ever happened to Puerto Rico is President Donald J. Trump. So many wonderful people, but with such bad Island leadership and with so much money wasted. Cannot continue to hurt our Farmers and States with these massive payments, and so little appreciation!"
156,Tue Apr 02 11:33:17 +0000 2019,96109,1113041708730802176,False,23821,Twitter for iPhone,"Puerto Rico got 91 Billion Dollars for the hurricane, more money than has ever been gotten for a hurricane before, &amp; all their local politicians do is complain &amp; ask for more money. The pols are grossly incompetent, spend the money foolishly or corruptly, &amp; only take from USA...."
157,Tue Apr 02 03:38:29 +0000 2019,76318,1112922221037719552,False,19737,Twitter for iPhone,"....the crazed and incompetent Mayor of San Juan have done such a poor job  of bringing the Island back to health. 91 Billion Dollars to Puerto Rico, and now the Dems want to give them more, taking dollars away from our Farmers and so many others. Disgraceful!"
158,Tue Apr 02 03:11:44 +0000 2019,83568,1112915488424816640,False,20338,Twitter for iPhone,"....are GREAT, but the politicians are incompetent or corrupt. Puerto Rico got far more money than Texas &amp; Florida combined, yet their government can’t do anything right, the place is a mess - nothing works. FEMA &amp; the Military worked emergency miracles, but politicians like....."
159,Tue Apr 02 02:50:20 +0000 2019,66931,1112910106004504576,False,18606,Twitter for iPhone,The Democrats today killed a Bill that would have provided great relief to Farmers and yet more money to Puerto Rico despite the fact that Puerto Rico has already been scheduled to receive more hurricane relief funding than any “place” in history. The people of Puerto Rico.....
160,Tue Apr 02 02:37:44 +0000 2019,66548,1112906931868520452,False,14725,Twitter for iPhone,"....back the House. It will be truly great HealthCare that will work for America. Also, Republicans will always support Pre-Existing Conditions. The Republican Party will be known as the Party of Great HealtCare. Meantime, the USA is doing better than ever &amp; is respected again!"
161,Tue Apr 02 02:23:55 +0000 2019,71131,1112903454941474817,False,16013,Twitter for iPhone,....are developing a really great HealthCare Plan with far lower premiums (cost) &amp; deductibles than ObamaCare. In other words it will be far less expensive &amp; much more usable than ObamaCare. Vote will be taken right after the Election when Republicans hold the Senate &amp; win......
162,Tue Apr 02 02:13:25 +0000 2019,74215,1112900816371900418,False,16911,Twitter for iPhone,"Everybody agrees that ObamaCare doesn’t work. Premiums &amp; deductibles are far too high - Really bad HealthCare! Even the Dems want to replace it, but with Medicare for all, which would cause 180 million Americans to lose their beloved private health insurance. The Republicans....."
163,Mon Apr 01 16:47:16 +0000 2019,93258,1112758339958697984,False,24530,Twitter for iPhone,Democrats should stop fighting Sen. David Perdue’s disaster relief bill. They are blocking funding and relief for our great farmers and rural America!
164,Mon Apr 01 14:43:14 +0000 2019,103151,1112727122177609729,False,22478,Twitter for iPhone,"No matter what information is given to the crazed Democrats from the No Collusion Mueller Report, it will never be good enough. Behind closed doors the Dems are laughing!"
165,Mon Apr 01 13:41:23 +0000 2019,85642,1112711557681762306,False,20566,Twitter for iPhone,"The cost of ObamaCare is far too high for our great citizens. The deductibles, in many cases way over $7000, make it almost worthless or unusable. Good things are going to happen! @SenRickScott  @senatemajldr @SenJohnBarrasso  @SenBillCassidy"
166,Mon Apr 01 13:03:28 +0000 2019,119727,1112702018383212544,False,31094,Twitter for iPhone,Can you believe that the Radical Left Democrats want to do our new and very important Census Report without the all important Citizenship Question. Report would be meaningless and a waste of the $Billions (ridiculous) that it costs to put together!
167,Mon Apr 01 12:15:19 +0000 2019,0,1112689899663228929,True,32338,Twitter for iPhone,RT @realDonaldTrump: Mexico must use its very strong immigration laws to stop the many thousands of people trying to get into the USA. Our…
168,Mon Apr 01 12:14:45 +0000 2019,0,1112689755710504967,True,40323,Twitter for iPhone,"RT @realDonaldTrump: Everybody is asking how the phony and fraudulent investigation of the No Collusion, No Obstruction Trump Campaign bega…"
169,Mon Apr 01 12:13:29 +0000 2019,86737,1112689440303009794,False,20362,Twitter for iPhone,"Democrats, working with Republicans in Congress, can fix the Asylum and other loopholes quickly. We have a major National Emergency at our Border. GET IT DONE NOW!"
